time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
159840,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
159900,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
159960,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
160020,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
160080,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
160140,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
160200,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
160260,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
160320,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
160380,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
160440,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
160500,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
160560,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
160620,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
160680,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
160740,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
160800,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
160860,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
160920,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
160980,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
161040,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
161100,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
161160,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
161220,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
161280,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
161340,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
161400,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
161460,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
161520,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
161580,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
161640,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
161700,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
161760,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
161820,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
161880,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
161940,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
162000,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
162060,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
162120,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
162180,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
162240,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
162300,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
162360,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
162420,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
162480,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
162540,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
162600,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
162660,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
162720,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
162780,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
162840,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
162900,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
162960,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
163020,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
163080,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
163140,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
163200,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
163260,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
163320,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
163380,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
163440,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
163500,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
163560,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
163620,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
163680,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
163740,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
163800,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
163860,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
163920,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
163980,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
164040,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
164100,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
164160,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
164220,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
164280,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
164340,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
164400,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
164460,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
164520,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
164580,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
