time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
178560,0.15951724282238441,0.15941583663654094,0.15911085928131297,0.15860000046751549,0.15787929337752518,0.15694292784665306,0.15578296187712401,0.15438889846769663,0.15274707455439018,0.15083977595146719,0.14864393579454355,0.14612917247085117,0.1432547301078187,0.13996449433185443,0.13617840378238091,0.13177653169326797,0.12656655172129785,0.12020739414634782,0.11198752736156806,0.099871679079860706,0.053506910365993358
178620,0.15949397525137765,0.15939259482959206,0.15908769488635183,0.15857696549765679,0.15785644047422392,0.15692031057445646,0.15576063506713059,0.1543669186323009,0.15272550040467278,0.1508186690627511,0.14862336148896926,0.14610920102558281,0.14323543846828551,0.13994596864262954,0.13616074331677147,0.1317598553533503,0.12655100973815814,0.12019319183113436,0.11197498329551651,0.099861428034013155,0.053504659246326025
178680,0.15947072316114566,0.1593693684838608,0.15906454589386923,0.15855394583214902,0.15783360273740091,0.15689770829059316,0.15573832302632498,0.15434495330497211,0.15270394045863947,0.15079757602838173,0.14860280064121437,0.14608924259143155,0.14321615933893908,0.13992745490279637,0.13614309417179468,0.1317431896251702,0.12653547755823832,0.12017899837673633,0.11196244694383355,0.099851183158967988,0.053502410515743726
178740,0.15944748653483262,0.15934615758251455,0.15904141228710228,0.15853094145434582,0.1578107801505732,0.15687512097879122,0.15571602573869445,0.15432300247000577,0.15268239470094422,0.15077649683342353,0.14858225323680768,0.14606929715444764,0.14319689270641206,0.13990895309963652,0.13612545633545578,0.13172653449754362,0.12651995517127224,0.12016481377394754,0.111949918298587,0.099840944448477714,0.053500164170748453
178800,0.15942426535560789,0.15932296210874586,0.1590182940493132,0.15850795234762566,0.15778797269728254,0.15685254862280304,0.15569374318825011,0.15430106611172079,0.15266086311626387,0.15075543146296302,0.14856171926129949,0.1460493647007019,0.14317763855735666,0.13989046322045012,0.13610782979577751,0.13170988995930294,0.12650444256700857,0.12015063801357505,0.11193739735185601,0.099830711896303673,0.053497920207848722
178860,0.15940105960666592,0.15929978204577241,0.15899519116378916,0.15848497849539184,0.15776518036109513,0.15682999120640514,0.15567147535902687,0.15427914421445926,0.15263934568929791,0.15073437990210886,0.14854119870026142,0.14602944521628572,0.14315839687844481,0.13987198525255601,0.13609021454080014,0.13169325599929665,0.12648893973521094,0.12013647108643913,0.11192488409573104,0.099820485496215972,0.053495678623559487
178920,0.15937786927122635,0.15927661737683688,0.15897210361384229,0.15846201988107234,0.15774240312560175,0.15680744871339827,0.1556492222350834,0.15425723676258668,0.15261784240476864,0.15071334213599177,0.1485206915392864,0.14600953868731095,0.14313916765636797,0.13985351918329156,0.13607261055858133,0.13167663260638951,0.1264734466656576,0.12012231298337325,0.11191237852231377,0.099810265241993532,0.053493439414402218
178980,0.15935469433253382,0.15925346808520699,0.15894903138280961,0.15843907648811995,0.15771964097441757,0.15678492112760731,0.15562698380050208,0.15423534374049164,0.15259635324742091,0.15069231814976444,0.14850019776398868,0.14598964509991,0.14311995087783724,0.13983506500001272,0.13605501783719626,0.1316600197694624,0.12645796334814174,0.12010816369522408,0.11189988062371721,0.099800051127423989,0.05349120257690481
179040,0.15933153477385789,0.1592303341541754,0.15892597445405299,0.15841614830001205,0.15769689389118219,0.15676240843288114,0.15560476003938892,0.15421346513258602,0.15257487820202228,0.15067130792860156,0.1484797173600037,0.14596976444023557,0.14310074652958316,0.13981662269009393,0.13603743636473742,0.13164341747741246,0.12644248977247119,0.12009402321285136,0.11188739039206554,0.099789843146303764,0.05348896810760162
179100,0.15930839057849316,0.15920721556705969,0.1589029328109591,0.15839323530025068,0.15767416185955957,0.15673991061309273,0.15558255093587359,0.15419160092330475,0.15255341725336277,0.15065031145769969,0.14845925031298815,0.14594989669446085,0.14308155459835575,0.13979819224092815,0.13601986612931471,0.13162682571915288,0.12642702592846855,0.120079891527128,0.11187490781949419,0.099779641292438007,0.053486736003033407
179160,0.15928526172975913,0.15918411230720231,0.15887990643693939,0.15837033747236243,0.15765144486323798,0.15671742765213897,0.15556035647410926,0.15416975109710587,0.15253197038625507,0.15062932872227738,0.14843879660861981,0.14593004184877933,0.14306237507092459,0.13977977363992675,0.13600230711905539,0.13161024448361297,0.12641157180597115,0.12006576862894003,0.11186243289814977,0.099769445559640554,0.053484506259747371
179220,0.15926214821100007,0.15916102435797053,0.15885689531542999,0.15834745479989842,0.15762874288592998,0.15669495953394078,0.15553817663827271,0.15414791563847052,0.15251053758553418,0.15060835970757491,0.14841835623259766,0.14591019988940485,0.14304320793407854,0.13976136687451948,0.13598475932210397,0.13159367375973804,0.12639612739483089,0.12005165450918649,0.11184996562019009,0.09975925594173396,0.053482278874297073
179280,0.15923905000558514,0.15913795170275635,0.15883389942989165,0.15832458726643422,0.15760605591137231,0.15667250624244286,0.15551601141256421,0.15412609453190276,0.1524891188360577,0.15058740439885443,0.14839792917064176,0.1458903708025715,0.14302405317462591,0.13974297193215457,0.13596722272662223,0.13157711353648952,0.12638069268491445,0.12003754915877952,0.11183750597778407,0.099749072432549477,0.053480053843242482
179340,0.15921596709690822,0.15911489432497655,0.15881091876380979,0.15830173485556992,0.15758338392332591,0.15665006776161383,0.15549386078120739,0.15410428776192964,0.15246771412270557,0.15056646278139987,0.14837751540849314,0.14587055457453366,0.14300491077939431,0.1397245888002985,0.13594969732078924,0.13156056380284478,0.12636526766610301,0.12002345256864427,0.11182505396311178,0.099738895025926991,0.053477831163149935
179400,0.15919289946838794,0.15909185220807257,0.15878795330069442,0.15827889755092986,0.15756072690557585,0.15662764407544608,0.15547172472844936,0.1540824953131012,0.15244632343038003,0.15054553484051686,0.14835711493191392,0.14585075119156579,0.14298578073523069,0.13970621746643613,0.13593218309280122,0.13154402454779723,0.12634985232829241,0.1200093647297189,0.1118126095683644,0.099728723715715062,0.053475610830592109
179460,0.15916984710346757,0.15906882533551048,0.15876500302408,0.15825607533616287,0.15753808484193127,0.1566052351679558,0.1554496032385605,0.15406071716999023,0.15242494674400578,0.15052462056153268,0.14833672772668713,0.14583096063996265,0.14296666302900124,0.13968785791807051,0.13591468003087162,0.13152749576035616,0.12633444666139299,0.11999528563295453,0.11180017278574424,0.099718558495770881,0.053473392842148033
179520,0.15914680998561498,0.15904581369078091,0.15874206791752554,0.15823326819494193,0.15751545771622535,0.15658284102318284,0.15542749629583461,0.15403895331719242,0.15240358404852963,0.15050371992979628,0.14831635377861674,0.14581118290603903,0.14294755764759143,0.13966951014272297,0.13589718812323096,0.13151097742954679,0.12631905065532967,0.11998121526931525,0.11178774360746462,0.099708399359960287,0.053471177194403065
179580,0.15912378809832264,0.15902281725739903,0.15871914796461439,0.15821047611096439,0.15749284551231532,0.15656046162519072,0.15540540388458859,0.15401720373932626,0.15238223532892076,0.15048283293067824,0.14829599307352762,0.14579141797612985,0.14292846457790584,0.13965117412793313,0.13587970735812688,0.13149446954441024,0.12630366430004189,0.11996715362977806,0.11177532202574994,0.099698246302157664,0.053468963883948853
179640,0.15910078142510758,0.15899983601890458,0.15869624314895439,0.15818769906795174,0.15747024821408226,0.15653809695806659,0.1553833259891628,0.15399546842103298,0.15236090057017049,0.15046195954957065,0.14827564559726547,0.1457716658365901,0.14290938380686832,0.13963284986125865,0.13586223772382419,0.1314779720940035,0.12628828758548355,0.1199531007053329,0.11176290803283567,0.099688099316246045,0.053466752907383362
179700,0.15907778994951127,0.15897686995886162,0.15867335345417766,0.15816493704964965,0.15744766580543126,0.15651574700592125,0.15536126259392055,0.15397374734697644,0.15233957975729229,0.15044109977188713,0.14825531133569683,0.1457519264737947,0.14289031532142174,0.13961453733027537,0.13584477920860463,0.13146148506739935,0.126272920501623,0.11993905648698255,0.11175050162096824,0.099677958396117025,0.053464544261310844
179760,0.1590548136550996,0.15895391906085873,0.1586504788639406,0.15814219003982785,0.15742509827029122,0.15649341175288889,0.15533921368324838,0.1539520405018433,0.15231827287532171,0.15042025358306285,0.14823499027470893,0.1457321998741386,0.14287125910852813,0.13959623652257733,0.13582733180076703,0.13144500845368642,0.12625756303844304,0.11992502096574272,0.11173810278240508,0.099667823535670719,0.0534623379423418
179820,0.15903185252546287,0.15893098330850874,0.15862761936192388,0.1581194580222802,0.15740254559261482,0.15647109118312733,0.15531717924155594,0.15393034787034268,0.15229697990931643,0.15039942096855433,0.14821468240020985,0.14571248602403675,0.14285221515516855,0.13957794742577653,0.13580989548862721,0.13142854224196907,0.12624221518594084,0.11991099413264188,0.1117257115094146,0.099657694728815846,0.053460133947093008
179880,0.15900890654421576,0.15890806268544888,0.15860477493183237,0.15809674098082457,0.15738000775637856,0.15644878528081776,0.15529515925327594,0.15390866943720641,0.15227570084435613,0.15037860191383953,0.14819438769812829,0.14569278490992385,0.14283318344834306,0.13955967002750308,0.13579247026051786,0.1314120864213674,0.12622687693412799,0.11989697597872134,0.11171332779427619,0.099647571969469606,0.053457932272187467
179940,0.1589859756949972,0.15888515717534057,0.1585819455573951,0.15807403889930283,0.1573574847455827,0.15642649403016481,0.15527315370286401,0.15388700518718879,0.15225443566554245,0.15035779640441777,0.14817410615441359,0.14567309651825464,0.14281416397507077,0.13954140431540502,0.13577505610478868,0.13139564098101722,0.12621154827303041,0.11988296649503524,0.11170095162928013,0.099637455251557747,0.053455732914254421
180000,0.15896305996147042,0.15886226676186954,0.1585591312223652,0.15805135176158069,0.15733497654425108,0.15640421741539642,0.15525116257479882,0.1538653551050666,0.15223318435799901,0.15033700442580969,0.14815383775503577,0.14565342083550351,0.14279515672238968,0.13952315027714846,0.13575765300980622,0.13137920591007007,0.12619622919268833,0.11986896567265046,0.11168858300672765,0.099627344569014495,0.053453535869929326
180060,0.15894015932732281,0.15883939142874559,0.15853633191051986,0.15802867955154784,0.15731248313643123,0.15638195542076391,0.15522918585358192,0.1538437191756391,0.15221194690687134,0.1503162259635572,0.14813358248598538,0.14563375784816479,0.14277616167735668,0.13950490790041739,0.13574026096395392,0.13136278119769312,0.12618091968315631,0.11985497350264658,0.11167622191893085,0.099617239915782571,0.053451341135853828
180120,0.15891727377626591,0.15881653115970268,0.1585135476056603,0.15800602225311777,0.15729000450619429,0.15635970803054181,0.15520722352373775,0.15382209738372798,0.1521907232973268,0.15029546100322347,0.1481133403332735,0.1456141075427525,0.14275717882704764,0.13948667717291374,0.13572287995563198,0.13134636683306911,0.12616561973450319,0.11984098997611597,0.11166386835821271,0.099607141285813147,0.053449148708675759
180180,0.1588944032920355,0.15879368593849888,0.15849077829161173,0.15798337985022781,0.15726754063763496,0.15633747522902788,0.15518527556981362,0.1538004897141772,0.15216951351455463,0.15027470953039287,0.14809311128293176,0.14559446990580036,0.14273820815855717,0.13946845808235731,0.13570550997325748,0.13132996280539647,0.126150329336812,0.11982701508416366,0.11165152231690706,0.099597048673065861,0.053446958585049137
180240,0.15887154785839128,0.15877085574891628,0.15846802395222329,0.15796075232683898,0.1572450915148714,0.15631525700054316,0.15516334197637957,0.15377889615185317,0.15214831754376576,0.15025397153067094,0.14807289532101223,0.1455748449238618,0.14271924965899874,0.13945025061648564,0.13568815100526421,0.13131356910388911,0.12613504848018001,0.11981304881790737,0.11163918378735857,0.0995869620715088,0.053444770761634119
180300,0.15884870745911703,0.15874804057476097,0.15844528457136794,0.15793813966693607,0.15722265712204522,0.15629305332943169,0.15514142272802844,0.15375731668164447,0.15212713537019293,0.15023324698968429,0.1480526924335874,0.14555523258350991,0.14270030331550462,0.13943205476305426,0.13567080304010273,0.13129718571777657,0.12611977715471873,0.11979909116847746,0.11162685276192275,0.099576881475118451,0.053442585235097033
180360,0.15882588207802056,0.15872524039986294,0.15842256013294259,0.15791554185452747,0.15720023744332154,0.15627086420006073,0.15511951780937572,0.15373575128846204,0.15210596697909057,0.15021253589308073,0.14803250260675016,0.14553563287133733,0.14268136911522572,0.13941387050983634,0.13565346606624032,0.13128081263630384,0.12610451535055378,0.11978514212701692,0.11161452923296586,0.099566806877879735,0.05344040200211031
180420,0.15880307169893357,0.15870245520807619,0.15839985062086787,0.15789295887364527,0.15717783246288874,0.15624868959682053,0.15509762720505962,0.1537141999572389,0.15208481235573479,0.15019183822652896,0.14801232582661369,0.14551604577395633,0.14266244704533179,0.13939569784462286,0.13563614007216085,0.1312644498487314,0.126089263057825,0.11977120168468135,0.11160221319286494,0.09955673827378593,0.053438221059352524
180480,0.15878027630571165,0.15867968498327845,0.15837715601908817,0.15787039070834502,0.15715544216495861,0.15622652950412433,0.15507575089974093,0.15369266267293027,0.15206367148542327,0.15017115397571884,0.14799216207931162,0.14549647127799867,0.14264353709301114,0.13937753675522246,0.13561882504636491,0.13124809734433518,0.12607402026668624,0.11975726983263896,0.11158990463400785,0.099546675656838723,0.053436042403508327
180540,0.15875749588223426,0.15865692970937131,0.1583544763115716,0.15784783734270599,0.15713306653376619,0.15620438390640842,0.15505388887810306,0.15367113942051355,0.15204254435347531,0.15015048312636106,0.14797201135099772,0.14547690937011565,0.14262463924547075,0.13935938722946148,0.13560152097736972,0.13123175511240659,0.12605878696730555,0.11974334656207046,0.11157760354879313,0.09953661902104817,0.053433866031268484
180600,0.15873473041240466,0.1586341893702802,0.15833181148230993,0.15782529876083073,0.15711070555356973,0.15618225278813194,0.15503204112485194,0.15364963018498815,0.15202143094523174,0.15012982566418734,0.14795187362784604,0.14545736003697804,0.14260575348993629,0.13934124925518396,0.13558422785370899,0.13121542314225237,0.12604356314986495,0.11972943186416915,0.11156530992963004,0.099526568360432624,0.053431691939329819
180660,0.15871197988014984,0.15861146394995418,0.1583091615153186,0.15780277494684539,0.1570883592086508,0.15616013613377697,0.15501020762471596,0.15362813495137551,0.15200033124605489,0.15010918157495026,0.14793174889605087,0.14543782326527596,0.14258687981365184,0.13932312282025147,0.1355669456639331,0.13119910142319469,0.12602834880456057,0.11971552573014083,0.11155302376893855,0.09951652366901885,0.053429520124395238
180720,0.15868924426942058,0.15858875343236603,0.15828652639463656,0.15778026588489943,0.15706602748331402,0.15613803392784839,0.15498838836244602,0.1536066537047191,0.15197924524132855,0.15008855084442321,0.14791163714182659,0.14541829904171899,0.1425680182038801,0.13930500791254319,0.13554967439660884,0.131182789944571,0.12601314392160254,0.11970162815120378,0.11154074505914933,0.099506484940841855,0.053427350583173688
180780,0.15866652356419123,0.15856605780151214,0.15826390610432625,0.15775777155916568,0.15704371036188711,0.15611594615487392,0.1549665833228154,0.15358518643008431,0.15195817291645794,0.15006793345840047,0.14789153835140778,0.1453987873530361,0.14254916864790229,0.13928690451995585,0.13553241404031957,0.13116648869573413,0.12599794849121493,0.11968773911858877,0.1115284737927037,0.099496452169944988,0.053425183312380137
180840,0.15864381774845981,0.15854337704141255,0.15824130062847375,0.15773529195384034,0.15702140782872093,0.15609387279940395,0.15494479249061976,0.1535637331125585,0.15193711425686962,0.15004732940269702,0.14787145251104905,0.14537928818597548,0.14253033113301805,0.13926881263040369,0.13551516458366514,0.13115019766605218,0.12598276250363588,0.11967385862353899,0.11151620996205358,0.099486425350379895,0.053423018308735609
180900,0.15862112680624796,0.15852071113611077,0.15821870995118842,0.15771282705314282,0.15699911986818932,0.15607181384601168,0.15492301585067708,0.15354229373725081,0.15191606924801157,0.15002673866314861,0.1478513796070251,0.14535980152730468,0.14251150564654547,0.1392507322318185,0.13549792601526167,0.13113391684490841,0.12596758594911733,0.11965998665731009,0.11150395355966158,0.099476404476206481,0.053420855568967106
180960,0.15859845072160081,0.15849806006967387,0.15819613405660313,0.15769037684131579,0.15697684646468915,0.15604976927929295,0.15490125338782765,0.15352086828929232,0.151895037875353,0.15000616122561169,0.14783131962563062,0.14534032736381047,0.14249269217582106,0.1392326633121494,0.13548069832374188,0.13111764622170149,0.12595241881792527,0.1196461232111701,0.11149170457800088,0.099466389541492908,0.053418695089807643
181020,0.15857578947858697,0.15847542382619237,0.15817357292887405,0.15766794130262507,0.15695458760264019,0.15602773908386625,0.15487950508693399,0.15349945675383581,0.15187402012438439,0.14998559707596335,0.1478112725531803,0.14532086568229882,0.14247389070819963,0.13921460585936304,0.13546348149775472,0.13110138578584515,0.12593726110033945,0.11963226827639944,0.11147946300955522,0.099456380540315595,0.053416536867996224
181080,0.15855314306129858,0.15845280238978018,0.15815102655218066,0.15764552042135968,0.15693234326648511,0.15600572324437256,0.15485777093288081,0.15347805911605586,0.15185301598061748,0.14996504620010132,0.14779123837600872,0.14530141646959491,0.1424551012310544,0.13919655986144336,0.13544627552596558,0.13108513552676837,0.12592211278665361,0.11961842184429089,0.11146722884681896,0.099446377466759162,0.053414380900277801
181140,0.15853051145385114,0.15843019574457462,0.15812849491072581,0.1576231141818317,0.15691011344068945,0.15598372174547551,0.15483605091057501,0.15345667536114874,0.15183202542958521,0.1499445085839439,0.14777121708047039,0.14528197971254306,0.14243632373177681,0.13917852530639174,0.13542908039705609,0.13106889543391523,0.12590697386717525,0.11960458390614954,0.11145500208229697,0.0994363803149165,0.053412227183403299
181200,0.15850789464038345,0.15840760387473629,0.15810597798873541,0.15760072256837621,0.15688789810974157,0.15596173457186119,0.15481434500494559,0.1534353054743324,0.15181104845684157,0.14992398421342992,0.14775120865293973,0.14526255539800667,0.14241755819777663,0.13916050218222689,0.1354118960997242,0.13105266549674496,0.12589184433222567,0.11959075445329281,0.11144278270850465,0.09942638907888865,0.05341007571412959
181260,0.15848529260505775,0.15838502676444913,0.15808347577045867,0.15757834556535141,0.15686569725815261,0.1559397617082382,0.15479265320094365,0.15341394944084641,0.15179008504796174,0.14990347307451876,0.14773121307981096,0.14524314351286824,0.14239880461648177,0.13914249047698471,0.13539472262268409,0.13103644570473186,0.12587672417213999,0.11957693347705045,0.11143057071796793,0.099416403752784849,0.053407926489219472
181320,0.15846270533205947,0.15836246439792032,0.15806098824016793,0.15755598315713842,0.15684351087045639,0.15591780313933748,0.15477097548354232,0.15339260724595191,0.15176913518854193,0.14988297515319027,0.14771123034749806,0.1452237440440293,0.14238006297533848,0.13912449017871847,0.13537755995466619,0.13102023604736535,0.12586161337726712,0.1195631209687644,0.1114183661032232,0.09940642433072254,0.053405779505441647
181380,0.15844013280559732,0.15833991675938017,0.15803851538215857,0.15753363532814124,0.15682133893120945,0.15589585884991239,0.15474931183773674,0.15337127887493165,0.15174819886419938,0.14986249043544464,0.14769126044243477,0.14520435697841036,0.14236133326181102,0.13910650127549859,0.13536040808441707,0.13100403651414982,0.12584651193796964,0.1195493169197889,0.11140616885681735,0.099396450806827269,0.053403634759570738
181440,0.15841757500990314,0.15831738383308222,0.15801605718074913,0.15751130206278682,0.15679918142499097,0.15587392882473863,0.15472766224854401,0.15334996431308986,0.15172727606057237,0.1498420189073025,0.14767130335107462,0.14518498230295096,0.14234261546338189,0.13908852375541278,0.13534326700069957,0.1309878470946047,0.1258314198446239,0.11953552132149041,0.11139397897130772,0.09938648317523277,0.053401492248387257
181500,0.15839503192923199,0.15829486560330308,0.157993613620281,0.15748898334552494,0.15677703833640277,0.15585201304861421,0.15470602670100311,0.15332866354575223,0.15170636676332003,0.14982156055480492,0.14765135905989077,0.14516562000460947,0.14232390956755159,0.13907055760656581,0.13532613669229254,0.13097166777826441,0.12581633708761994,0.11952173416524758,0.11138179643926205,0.099376521430080883,0.053399351968677587
181560,0.158372503547862,0.15827236205434247,0.1579711846851187,0.15746667916082815,0.15675490965006919,0.15583011150635936,0.15468440518017493,0.15330737655826585,0.15168547095812249,0.14980111536401319,0.14763142755537603,0.14514627007036326,0.14230521556183878,0.13905260281707965,0.13530901714799104,0.13095549855467833,0.12580126365736138,0.11950795544245127,0.11136962125325854,0.099366565565521578,0.053397213917233982
181620,0.15834998985009438,0.15824987317052314,0.15794877035964955,0.15744438949319178,0.15673279535063708,0.15580822418281653,0.15466279767114219,0.15328610333599926,0.15166458863068072,0.14978068332100891,0.14761150882404281,0.14512693248720848,0.14228653343378006,0.13903465937509335,0.13529190835660609,0.13093933941341077,0.12578619954426559,0.11949418514450445,0.11135745340588578,0.099356615575712917,0.053395078090854545
181680,0.1583274908202533,0.15822739893619073,0.15792637062828388,0.15742211432713388,0.1567106954227758,0.15578635106285035,0.15464120415900942,0.15326484386434233,0.15164371976671651,0.14976026441189391,0.14759160285242312,0.14510760724216021,0.14226786317093013,0.13901672726876307,0.13527481030696492,0.13092319034404087,0.1257711447387635,0.11948042326282228,0.11134529288974269,0.099346671454821026,0.053392944486343227
181740,0.15830500644268594,0.15820493933571392,0.15790398547545473,0.15739985364719516,0.15668860985117711,0.1557644921313476,0.15461962462890291,0.15324359812870622,0.15162286435197248,0.14973985862279024,0.1475717096270685,0.1450882943222522,0.14224920476086153,0.13899880648626198,0.13525772298791061,0.13090705133616279,0.12575609923129966,0.11946666978883198,0.11133313969743862,0.099336733197020147,0.053390813100509783
181800,0.15828253670176251,0.15818249435348428,0.15788161488561803,0.15737760743793894,0.15666653862055521,0.15574264737321711,0.15459805906597066,0.15322236611452339,0.15160202237221193,0.14971946593984015,0.14755182913455003,0.14506899371453708,0.14223055819116481,0.13898089701578023,0.1352406463883023,0.1308909223793854,0.12574106301233207,0.11945292471397292,0.1113209938215932,0.099326800796492545,0.053388683930169809
181860,0.15826008158187593,0.15816006397391622,0.15785925884325244,0.15735537568395114,0.1566444817156466,0.15572081677338978,0.15457650745538229,0.15320114780724753,0.151581193813219,0.14969908634920592,0.14753196136145819,0.14504970540608608,0.14221192344944841,0.13896299884552504,0.13522358049701511,0.13087480346333247,0.12572603607233243,0.11943918802969651,0.11130885525483643,0.099316874247428535,0.053386556972144686
181920,0.15823764106744209,0.15813764818144693,0.15783691733285932,0.15733315836984024,0.15662243912121016,0.15569900031681852,0.15455496978232913,0.15317994319235353,0.15156037866079844,0.14967871983707004,0.14751210629440295,0.14503042938398927,0.14219330052333864,0.13894511196372045,0.13520652530294006,0.13085869457764251,0.12571101840178589,0.11942545972746621,0.1112967239898086,0.099306953544026452,0.053384432223261585
181980,0.15821521514289966,0.15811524696053644,0.1578145903389627,0.15731095548023727,0.15660041082202691,0.15567719798847821,0.1545334460320241,0.15315875225533737,0.1515395769007756,0.14965836638963503,0.14749226392001361,0.14501116563535524,0.14217468940047961,0.13892723635860754,0.13518948079498408,0.13084259571196888,0.12569600999119104,0.11941173979875751,0.11128460001916025,0.099297038680492694,0.053382309680353464
182040,0.15819280379271006,0.15809286029566746,0.1577922778461093,0.15728876699979563,0.15657839680290028,0.15565540977336562,0.15451193618970163,0.15313757498171626,0.1515187885189965,0.14963802599312334,0.14747243422493891,0.14499191414731125,0.14215609006853325,0.13890937201844422,0.13517244696206998,0.1308265068559796,0.12568101083106004,0.11939802823505792,0.11127248333555226,0.099287129651041584,0.053380189340259024
182100,0.15817040700135743,0.15807048817134542,0.15776997983886834,0.1572665929131912,0.15655639704865579,0.15563363565649949,0.15449044024061773,0.15311641135702841,0.15149801350132772,0.14961769863377752,0.1474526171958469,0.14497267490700319,0.14213750251517926,0.13889151893150525,0.13515542379313639,0.13081042799935744,0.12566602091191842,0.11938432502786693,0.11126037393165569,0.099277226449895478,0.053378071199822727
182160,0.15814802475334866,0.15804813057209838,0.15774769630183164,0.15724443320512221,0.15653441154414105,0.15561187562292031,0.1544689581700498,0.15309526136683305,0.15147725183365637,0.14959738429786001,0.14743281281942486,0.14495344790159542,0.14211892672811507,0.13887367708608225,0.1351384112771378,0.13079435913179982,0.12565104022430512,0.11937063016869599,0.11124827180015188,0.099267329071284702,0.053375955255894773
182220,0.15812565703321313,0.15802578748247698,0.15772542721961352,0.15722228786030926,0.15651244027422589,0.15559012965769042,0.15444748996329674,0.15307412499671047,0.15145650350189005,0.14957708297165317,0.14741302108237936,0.14493423311827094,0.1421003626950558,0.13885584647048357,0.13512140940304443,0.13077830024301892,0.12563606875877253,0.11935694364906849,0.11123617693373235,0.09925743750944753,0.053373841505331095
182280,0.15810330382550297,0.15800345888705447,0.15770317257685076,0.15720015686349523,0.15649048322380213,0.15556839774589395,0.15442603560567886,0.1530530022322619,0.15143576849195675,0.14955679464145924,0.14739324197143622,0.14491503054423113,0.1420818104037343,0.13883802707303439,0.13510441815984228,0.13076225132274141,0.12562110650588643,0.11934326546051974,0.11122408932509883,0.09924755175863019,0.053371729944993306
182340,0.1580809651147928,0.1579811447704266,0.15768093235820255,0.15717804019944528,0.15646854037778365,0.15554667987263673,0.15440459508253779,0.15303189305910947,0.15141504678980497,0.14953651929360029,0.14737347547334043,0.14489584016669585,0.14206326984190099,0.1388202188820766,0.1350874375365331,0.13074621236070871,0.12560615345622581,0.11932959559459698,0.11121200896696325,0.09923767181308682,0.053369620571748759
182400,0.15805864088567972,0.15795884511721159,0.15765870654835046,0.15715593785294674,0.1564466117211063,0.15552497602304627,0.15438316837923646,0.15301079746289623,0.15139433838140351,0.14951625691441817,0.14735372157485607,0.14487666197290339,0.14204474099732389,0.13880242188596881,0.13507046752213431,0.13073018334667671,0.12559120960038311,0.11931593404285928,0.11119993585204763,0.099227797667079495,0.05336751338247047
182460,0.15803633112278334,0.15793655991205011,0.15763649513199843,0.15713384980880912,0.1564246972387279,0.15550328618227169,0.15436175548115919,0.15298971542928602,0.15137364325274161,0.14949600749027453,0.1473339802627664,0.14485749595011044,0.14202622385778865,0.13878463607308625,0.13505350810567901,0.13071416427041593,0.12557627492896406,0.1193022807968776,0.11118786997308422,0.099217929314878175,0.053365408374037138
182520,0.15801403581074572,0.15791428913960523,0.1576142980938727,0.15711177605186416,0.15640279691562811,0.15548161033548383,0.15434035637371138,0.15296864694396356,0.15135296138982871,0.14947577100755077,0.14731425152387373,0.14483834208559199,0.14200771841109844,0.13876686143182085,0.13503655927621594,0.1306981551217114,0.12556134943258762,0.11928863584823475,0.11117581132281532,0.099208066750760729,0.053363305543333114
182580,0.1579917549342312,0.15789203278456235,0.1575921154187217,0.15708971656696552,0.15638091073680849,0.15545994846787495,0.15431897104231973,0.1529475919926343,0.15133229277869456,0.14945554745264791,0.14729453534499948,0.14481920036664142,0.14198922464507391,0.13874909795058113,0.13501962102280951,0.13068215589036264,0.12554643310188601,0.1192749991885253,0.11116375989399335,0.099198209969012879,0.053361204887248409
182640,0.15796948847792663,0.15786979083162925,0.15756994709131614,0.15706767133898911,0.15635903868729245,0.15543830056465896,0.15429759947243213,0.15292655056102436,0.15131163740538914,0.14943533681198667,0.14727483171298394,0.14480007078057036,0.14197074254755324,0.13873134561779216,0.13500269333453963,0.13066616656618363,0.12553152592750466,0.11926137080935567,0.11115171567938087,0.099188358963928233,0.053359106402678678
182700,0.15794723642654107,0.1578475632655359,0.15754779309644887,0.15704564035283267,0.15633718075212516,0.15541666661107117,0.1542762416495175,0.15290552263488069,0.15129099525598261,0.1494151390720074,0.14725514061468653,0.14478095331470869,0.14195227210639202,0.13871360442189565,0.13498577620050181,0.13065018713900284,0.12551662790010232,0.11924775070234403,0.11113967867175045,0.09917851372980821,0.053357010086525186
182760,0.15792499876480584,0.15782535007103454,0.15752565341893493,0.15702362359341601,0.15631533691637353,0.15539504659236839,0.15425489755906596,0.15288450819997079,0.15127036631656529,0.14939495421916998,0.14723546203698551,0.14476184795640448,0.14193381330946322,0.13869587435134972,0.13496886960980709,0.13063421759866314,0.12550173901035075,0.11923413885912029,0.11112764886388474,0.099168674260962097,0.053354915935694809
